Id,LotFrontage,LotArea,OverallQual,MasVnrArea,ExterQual,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MSSubClass_30,MSSubClass_50,MSSubClass_60,MSSubClass_90,MSSubClass_160,MSZoning_C (all),MSZoning_RL,MSZoning_RM,BldgType_1Fam,BldgType_Duplex,HouseStyle_1.5Fin,HouseStyle_2Story,LotShape_IR1,LotShape_IR2,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LotConfig_CulDSac,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Sawyer,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition1_Artery,Condition1_Feedr,Condition1_Norm,YearBuilt_1920,YearBuilt_1995,YearBuilt_1996,YearBuilt_2003,YearBuilt_2005,YearBuilt_2006,YearBuilt_2007,YearBuilt_2008,YearBuilt_2009,YearRemodAdd_1950,YearRemodAdd_2006,YearRemodAdd_2007,YearRemodAdd_2008,YearRemodAdd_2009,YearRemodAdd_2010,RoofMatl_CompShg,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_CemntBd,Exterior1st_MetalSd,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior2nd_CmentBd,Exterior2nd_MetalSd,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_SBrkr,Functional_Typ,GarageType_Attchd,GarageType_BuiltIn,GarageType_Detchd,GarageType_NA,PavedDrive_N,PavedDrive_Y,SaleType_New,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Normal,SaleCondition_Partial,_TotalQuality,_TotalConditions,_TotalSF,_TotalBathrooms,_Rel_TQualityOverTSF,_Rel_TConditionsOverTSF,SalePrice
1,5.831327892742091,19.212182313188084,2.440268378362637,8.059125775508376,1.8203341036428238,1.8203341036428238,1.5409627556327752,0.7304631471189666,2.2596737867230705,11.170326790619496,7.483295642295591,11.69262258528247,2.055641538058108,11.69262258528247,11.686189379390555,13.698887979000148,0.7304631471189666,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,2.6025944687727294,0.0,0.0,14.187526814497952,1.1943176378757767,1.1943176378757767,10.506270963009685,1.5409627556327752,1.5409627556327752,0.0,5.7146689026506605,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,4.322947514138835,3.782056917753863,15.678871314801093,1.6872592197086782,0.008473362511861843,0.00596908810510644,208500.0
2,6.221213632878419,19.71220477890197,2.2596737867230705,0.0,1.5409627556327752,1.8203341036428238,1.5409627556327752,1.8203341036428238,2.055641538058108,12.062831653433358,8.897843946804546,12.792276226358874,2.055641538058108,12.792276226358874,0.0,12.792276226358874,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,2.2596737867230705,0.7304631471189666,1.5409627556327752,14.145138012244155,1.1943176378757767,1.1943176378757767,10.06209830903299,1.5409627556327752,1.5409627556327752,9.010205578972315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,4.322947514138835,4.003419248109409,15.790211008472266,1.3782017963726023,0.008198072772827561,0.006684211654109754,181500.0
3,5.914940018959451,20.347240908682487,2.440268378362637,7.6465380079030645,1.8203341036428238,1.8203341036428238,1.5409627556327752,1.1943176378757767,2.2596737867230705,10.200342662007953,9.917059938656934,11.89203905911452,2.055641538058108,11.89203905911452,11.724598476197201,13.83208545463177,0.7304631471189666,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,2.2596737867230705,0.7304631471189666,1.5409627556327752,14.184403604277843,1.1943176378757767,1.1943176378757767,10.775536258885502,1.5409627556327752,1.5409627556327752,0.0,5.0533710494211155,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,4.492017742920502,3.782056917753863,15.865421510244111,1.6872592197086782,0.008905437826035645,0.005647926799949302,223500.0
4,5.684506656824126,19.691552676807884,2.440268378362637,0.0,1.5409627556327752,1.5409627556327752,1.8203341036428238,0.7304631471189666,2.055641538058108,8.274265741119429,10.468499910096941,11.354094166792635,1.8203341036428238,12.013683020322897,11.354094166792635,13.711364159471431,0.7304631471189666,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,2.440268378362637,0.7304631471189666,1.8203341036428238,14.179713812657004,0.7304631471189666,1.5409627556327752,10.918252927785405,1.5409627556327752,1.5409627556327752,0.0,4.745132396064701,8.797735592116597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.7304631471189666,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,0.0,0.0,4.3809460334448715,3.782056917753863,15.93132144403952,1.1943176378757767,0.008154038136224175,0.00553925131930477,140000.0
5,6.314734756825906,21.32515985291932,2.6025944687727294,9.391827134755262,1.8203341036428238,1.8203341036428238,1.5409627556327752,1.5409627556327752,2.2596737867230705,10.971129399749735,10.221051196470764,12.510587913259403,2.055641538058108,12.510587913259403,12.271364745626231,14.480029495615659,0.7304631471189666,1.1943176378757767,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.8203341036428238,2.750250297485029,0.7304631471189666,1.5409627556327752,14.182841004523032,1.1943176378757767,1.5409627556327752,11.627707599932261,1.5409627556327752,1.5409627556327752,8.013883697367245,6.314734756825906,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,4.545285536716194,3.782056917753863,16.843219065018605,1.6872592197086782,0.006937982842911897,0.004257160823155498,250000.0
6,6.337529394588084,21.282282796539835,2.055641538058108,0.0,1.5409627556327752,1.8203341036428238,1.5409627556327752,0.7304631471189666,2.2596737867230705,11.267216541031873,5.80273872401839,11.493820273589396,2.055641538058108,11.493820273589396,10.589574424774424,13.015962914755876,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,1.5409627556327752,2.055641538058108,0.0,0.0,14.171884182186483,0.7304631471189666,1.1943176378757767,10.169007130464756,1.5409627556327752,1.5409627556327752,4.969939052451073,4.492017742920502,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,4.071754351052767,3.782056917753863,15.520591253593835,1.3782017963726023,0.007571366325955916,0.006258099877535665,143000.0
7,6.098626104970388,19.907528872852918,2.6025944687727294,7.944502934774821,1.8203341036428238,2.055641538058108,1.5409627556327752,1.5409627556327752,2.2596737867230705,13.031092624489567,9.15574970587587,13.655780507688625,2.055641538058108,13.670207259396387,0.0,13.670207259396387,0.7304631471189666,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,2.440268378362637,0.7304631471189666,1.8203341036428238,14.189087426187385,1.1943176378757767,1.1943176378757767,10.89354133302396,1.5409627556327752,1.5409627556327752,8.64931139996047,5.59142712460611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,4.6477085871174175,3.782056917753863,16.74147185583619,1.5409627556327752,0.007600176227614405,0.004381849877405252,307000.0
8,6.268453117386751,20.023861568757013,2.440268378362637,8.511219710154148,1.5409627556327752,1.8203341036428238,1.5409627556327752,1.1943176378757767,2.055641538058108,11.702248507491014,8.274265741119429,12.413831308023239,2.055641538058108,12.413831308023239,12.077149047696548,14.320888266014626,0.7304631471189666,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.5409627556327752,2.440268378362637,1.1943176378757767,1.5409627556327752,14.140397821243571,1.1943176378757767,1.1943176378757767,10.189934126006927,1.5409627556327752,1.5409627556327752,8.463563732298573,8.147315588624346,8.39538258223558,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,4.3809460334448715,3.858806663498184,16.757661950855386,1.6872592197086782,0.00642218721219671,0.0045908491505377725,200000.0
9,5.392276337227255,17.98987134386776,2.440268378362637,0.0,1.5409627556327752,1.5409627556327752,1.5409627556327752,0.7304631471189666,0.7304631471189666,0.0,11.987363555250518,11.987363555250518,1.8203341036428238,12.186750882025454,11.339778687893531,13.811378405864021,0.0,1.1943176378757767,0.0,1.1943176378757767,1.1943176378757767,1.5409627556327752,2.6025944687727294,1.1943176378757767,1.5409627556327752,14.073383820784445,0.7304631471189666,1.1943176378757767,10.105326135535595,1.1943176378757767,1.5409627556327752,6.448232316019433,0.0,8.158132683068054,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,0.0,0.0,4.2014612941903655,3.7019729772844623,15.997124250673831,1.1943176378757767,0.007143652210833074,0.0051477954157027545,129900.0
10,5.357203202420049,18.712543705168287,2.055641538058108,0.0,1.5409627556327752,1.5409627556327752,1.5409627556327752,0.7304631471189666,2.2596737867230705,11.676515545860786,7.338607270038526,12.099928771272056,2.055641538058108,12.335431399519656,0.0,12.335431399519656,0.7304631471189666,0.7304631471189666,0.0,1.1943176378757767,1.1943176378757767,1.5409627556327752,2.055641538058108,1.1943176378757767,1.5409627556327752,14.086243227218915,1.1943176378757767,0.7304631471189666,8.158132683068054,1.8203341036428238,1.5409627556327752,0.0,1.8203341036428238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,4.2631607783924865,3.858806663498184,14.592282766056325,1.1943176378757767,0.011363507463422382,0.008750874940296449,118000.0
